,movie_id,title,genres,user_id,rating,timestamp
16029,537,Sirens (1994),Drama,232,5.0,955091503
16038,538,Six Degrees of Separation (1993),Drama,57,5.0,907762795
16039,538,Six Degrees of Separation (1993),Drama,86,5.0,848159989
16043,538,Six Degrees of Separation (1993),Drama,254,5.0,845157793
16059,538,Six Degrees of Separation (1993),Drama,602,5.0,842357985
16056,538,Six Degrees of Separation (1993),Drama,564,5.0,974841338
15904,529,Searching for Bobby Fischer (1993),Drama,472,5.0,939072841
15900,529,Searching for Bobby Fischer (1993),Drama,452,5.0,976419887
15898,529,Searching for Bobby Fischer (1993),Drama,420,5.0,892821062
15896,529,Searching for Bobby Fischer (1993),Drama,407,5.0,962646681
15892,529,Searching for Bobby Fischer (1993),Drama,358,5.0,957535632
15889,529,Searching for Bobby Fischer (1993),Drama,342,5.0,945123519
15887,529,Searching for Bobby Fischer (1993),Drama,311,5.0,898096051
15883,529,Searching for Bobby Fischer (1993),Drama,242,5.0,956683627
26667,1093,"Doors, The (1991)",Drama,476,5.0,971879190
26666,1093,"Doors, The (1991)",Drama,469,5.0,1282471432
26784,1096,Sophie's Choice (1982),Drama,587,5.0,1112456711
26783,1096,Sophie's Choice (1982),Drama,564,5.0,974712184
26779,1096,Sophie's Choice (1982),Drama,529,5.0,959965885
26772,1096,Sophie's Choice (1982),Drama,439,5.0,1041021138
26769,1096,Sophie's Choice (1982),Drama,373,5.0,939038160
26765,1096,Sophie's Choice (1982),Drama,265,5.0,960057145
26764,1096,Sophie's Choice (1982),Drama,242,5.0,956687430
26760,1096,Sophie's Choice (1982),Drama,30,5.0,945294381
26745,1095,Glengarry Glen Ross (1992),Drama,452,5.0,976418958
26744,1095,Glengarry Glen Ross (1992),Drama,407,5.0,962647076
26743,1095,Glengarry Glen Ross (1992),Drama,388,5.0,946526474
26735,1095,Glengarry Glen Ross (1992),Drama,30,5.0,945113694
26734,1095,Glengarry Glen Ross (1992),Drama,19,5.0,855192001
27212,1124,On Golden Pond (1981),Drama,537,5.0,879507094
27196,1124,On Golden Pond (1981),Drama,242,5.0,956687665
27193,1124,On Golden Pond (1981),Drama,160,5.0,974259358
27418,1132,Manon of the Spring (Manon des sources) (1986),Drama,577,5.0,1111550870
27412,1132,Manon of the Spring (Manon des sources) (1986),Drama,391,5.0,891533006
27125,1104,"Streetcar Named Desire, A (1951)",Drama,547,5.0,974777410
27124,1104,"Streetcar Named Desire, A (1951)",Drama,537,5.0,879502709
27122,1104,"Streetcar Named Desire, A (1951)",Drama,514,5.0,853893859
27118,1104,"Streetcar Named Desire, A (1951)",Drama,472,5.0,970518708
27113,1104,"Streetcar Named Desire, A (1951)",Drama,436,5.0,941457006
27112,1104,"Streetcar Named Desire, A (1951)",Drama,431,5.0,1165547422
27108,1104,"Streetcar Named Desire, A (1951)",Drama,363,5.0,942345464
27107,1104,"Streetcar Named Desire, A (1951)",Drama,358,5.0,957535293
27104,1104,"Streetcar Named Desire, A (1951)",Drama,265,5.0,960056098
27096,1104,"Streetcar Named Desire, A (1951)",Drama,102,5.0,956590843
27087,1103,Rebel Without a Cause (1955),Drama,606,5.0,1380349779
27084,1103,Rebel Without a Cause (1955),Drama,547,5.0,974777566
27074,1103,Rebel Without a Cause (1955),Drama,431,5.0,1165548069
27070,1103,Rebel Without a Cause (1955),Drama,365,5.0,1359306795
27069,1103,Rebel Without a Cause (1955),Drama,363,5.0,942345493
27064,1103,Rebel Without a Cause (1955),Drama,255,5.0,1236980495
27063,1103,Rebel Without a Cause (1955),Drama,242,5.0,956688901
27061,1103,Rebel Without a Cause (1955),Drama,215,5.0,860561083
27056,1103,Rebel Without a Cause (1955),Drama,119,5.0,945993269
25743,1063,Johns (1996),Drama,407,5.0,962647646
25591,1056,Jude (1996),Drama,558,5.0,965485320
25588,1056,Jude (1996),Drama,220,5.0,970503606
25447,1041,Secrets & Lies (1996),Drama,555,5.0,857379617
25444,1041,Secrets & Lies (1996),Drama,514,5.0,853893545
25433,1041,Secrets & Lies (1996),Drama,211,5.0,1460811663
25430,1041,Secrets & Lies (1996),Drama,86,5.0,848160714
25428,1041,Secrets & Lies (1996),Drama,19,5.0,855190467
25427,1041,Secrets & Lies (1996),Drama,15,5.0,997938905
26200,1082,"Candidate, The (1972)",Drama,387,5.0,975143617
28227,1193,One Flew Over the Cuckoo's Nest (1975),Drama,376,5.0,974426796
28276,1193,One Flew Over the Cuckoo's Nest (1975),Drama,559,5.0,903143757
28274,1193,One Flew Over the Cuckoo's Nest (1975),Drama,554,5.0,1012750517
28272,1193,One Flew Over the Cuckoo's Nest (1975),Drama,545,5.0,938565586
28270,1193,One Flew Over the Cuckoo's Nest (1975),Drama,537,5.0,879502901
28264,1193,One Flew Over the Cuckoo's Nest (1975),Drama,514,5.0,853893811
28258,1193,One Flew Over the Cuckoo's Nest (1975),Drama,499,5.0,965247291
28257,1193,One Flew Over the Cuckoo's Nest (1975),Drama,494,5.0,1342747955
28255,1193,One Flew Over the Cuckoo's Nest (1975),Drama,481,5.0,1437001002
28252,1193,One Flew Over the Cuckoo's Nest (1975),Drama,472,5.0,939003985
28250,1193,One Flew Over the Cuckoo's Nest (1975),Drama,463,5.0,1049913608
28247,1193,One Flew Over the Cuckoo's Nest (1975),Drama,454,5.0,1463382557
28246,1193,One Flew Over the Cuckoo's Nest (1975),Drama,452,5.0,976418958
28245,1193,One Flew Over the Cuckoo's Nest (1975),Drama,450,5.0,1449349568
28244,1193,One Flew Over the Cuckoo's Nest (1975),Drama,444,5.0,975088310
28240,1193,One Flew Over the Cuckoo's Nest (1975),Drama,433,5.0,1417930614
28239,1193,One Flew Over the Cuckoo's Nest (1975),Drama,431,5.0,1165546856
28237,1193,One Flew Over the Cuckoo's Nest (1975),Drama,428,5.0,1304136641
28236,1193,One Flew Over the Cuckoo's Nest (1975),Drama,425,5.0,1112537799
28235,1193,One Flew Over the Cuckoo's Nest (1975),Drama,423,5.0,1353690387
28233,1193,One Flew Over the Cuckoo's Nest (1975),Drama,411,5.0,944930931
28232,1193,One Flew Over the Cuckoo's Nest (1975),Drama,391,5.0,891534357
28231,1193,One Flew Over the Cuckoo's Nest (1975),Drama,388,5.0,946887028
28275,1193,One Flew Over the Cuckoo's Nest (1975),Drama,558,5.0,965433767
28277,1193,One Flew Over the Cuckoo's Nest (1975),Drama,564,5.0,974710779
28283,1193,One Flew Over the Cuckoo's Nest (1975),Drama,585,5.0,975365117
28292,1193,One Flew Over the Cuckoo's Nest (1975),Drama,647,5.0,947292450
28290,1193,One Flew Over the Cuckoo's Nest (1975),Drama,624,5.0,1019123928
28287,1193,One Flew Over the Cuckoo's Nest (1975),Drama,608,5.0,939360997
28285,1193,One Flew Over the Cuckoo's Nest (1975),Drama,596,5.0,1138658708
28230,1193,One Flew Over the Cuckoo's Nest (1975),Drama,387,5.0,974791559
28226,1193,One Flew Over the Cuckoo's Nest (1975),Drama,373,5.0,939234909
27690,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,537,5.0,879507134
27687,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,497,5.0,940364481
27685,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,388,5.0,946526274
27684,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,321,5.0,939398768
28222,1193,One Flew Over the Cuckoo's Nest (1975),Drama,358,5.0,957478845
27750,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,23,5.0,1148670101
27793,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,585,5.0,975363282
27791,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,547,5.0,1373125067
27790,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,545,5.0,938566437
27789,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,539,5.0,956858863
27788,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,537,5.0,879502984
27787,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,521,5.0,1370072862
27786,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,510,5.0,948183503
27783,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,497,5.0,940364289
27782,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,481,5.0,1437001195
27777,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,441,5.0,1048091084
27775,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,391,5.0,891534357
27774,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,387,5.0,974671010
27773,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,373,5.0,939035640
27771,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,358,5.0,957480107
27769,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,330,5.0,948575236
27767,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,321,5.0,939398768
27766,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,320,5.0,1424366533
27763,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,280,5.0,905583610
27758,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,148,5.0,1059680324
27757,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,133,5.0,1416151906
28071,1187,Passion Fish (1992),Drama,564,5.0,974712107
28059,1186,"Sex, Lies, and Videotape (1989)",Drama,564,5.0,974712764
28057,1186,"Sex, Lies, and Videotape (1989)",Drama,545,5.0,938566655
28051,1186,"Sex, Lies, and Videotape (1989)",Drama,497,5.0,940364612
28035,1186,"Sex, Lies, and Videotape (1989)",Drama,33,5.0,1032679370
28031,1185,My Left Foot (1989),Drama,661,5.0,1190265644
28024,1185,My Left Foot (1989),Drama,497,5.0,940364572
28019,1185,My Left Foot (1989),Drama,388,5.0,946508541
28151,1193,One Flew Over the Cuckoo's Nest (1975),Drama,15,5.0,997938760
28217,1193,One Flew Over the Cuckoo's Nest (1975),Drama,345,5.0,1109289703
28216,1193,One Flew Over the Cuckoo's Nest (1975),Drama,344,5.0,850727506
28215,1193,One Flew Over the Cuckoo's Nest (1975),Drama,342,5.0,945122123
28207,1193,One Flew Over the Cuckoo's Nest (1975),Drama,297,5.0,1318703706
28201,1193,One Flew Over the Cuckoo's Nest (1975),Drama,255,5.0,1237062241
28199,1193,One Flew Over the Cuckoo's Nest (1975),Drama,250,5.0,1469700415
28198,1193,One Flew Over the Cuckoo's Nest (1975),Drama,248,5.0,1031527671
28197,1193,One Flew Over the Cuckoo's Nest (1975),Drama,245,5.0,1011317334
28195,1193,One Flew Over the Cuckoo's Nest (1975),Drama,242,5.0,956688564
28193,1193,One Flew Over the Cuckoo's Nest (1975),Drama,232,5.0,955092436
28190,1193,One Flew Over the Cuckoo's Nest (1975),Drama,215,5.0,860561038
28186,1193,One Flew Over the Cuckoo's Nest (1975),Drama,187,5.0,1228072435
28185,1193,One Flew Over the Cuckoo's Nest (1975),Drama,185,5.0,1003524122
28181,1193,One Flew Over the Cuckoo's Nest (1975),Drama,160,5.0,974255556
28180,1193,One Flew Over the Cuckoo's Nest (1975),Drama,155,5.0,943351044
28172,1193,One Flew Over the Cuckoo's Nest (1975),Drama,119,5.0,927055342
28164,1193,One Flew Over the Cuckoo's Nest (1975),Drama,69,5.0,1366830860
28163,1193,One Flew Over the Cuckoo's Nest (1975),Drama,63,5.0,1076324053
28161,1193,One Flew Over the Cuckoo's Nest (1975),Drama,57,5.0,907765902
28159,1193,One Flew Over the Cuckoo's Nest (1975),Drama,53,5.0,955192140
28158,1193,One Flew Over the Cuckoo's Nest (1975),Drama,37,5.0,981304357
28020,1185,My Left Foot (1989),Drama,391,5.0,891533092
28014,1185,My Left Foot (1989),Drama,214,5.0,978417867
28007,1185,My Left Foot (1989),Drama,57,5.0,907764470
22372,893,Mother Night (1996),Drama,564,5.0,974715379
22370,893,Mother Night (1996),Drama,434,5.0,886372990
22307,872,Vive L'Amour (Ai qing wan sui) (1994),Drama,81,5.0,1307172386
24402,971,Cat on a Hot Tin Roof (1958),Drama,537,5.0,879502901
24398,971,Cat on a Hot Tin Roof (1958),Drama,342,5.0,945123680
24403,971,Cat on a Hot Tin Roof (1958),Drama,547,5.0,974777662
24453,991,Michael Collins (1996),Drama,559,5.0,883676893
24246,954,Mr. Smith Goes to Washington (1939),Drama,642,5.0,881526314
24245,954,Mr. Smith Goes to Washington (1939),Drama,621,5.0,1116476794
24237,954,Mr. Smith Goes to Washington (1939),Drama,466,5.0,945140415
24235,954,Mr. Smith Goes to Washington (1939),Drama,387,5.0,974682415
24234,954,Mr. Smith Goes to Washington (1939),Drama,358,5.0,957535593
24233,954,Mr. Smith Goes to Washington (1939),Drama,342,5.0,945124578
24230,954,Mr. Smith Goes to Washington (1939),Drama,268,5.0,1314911286
24226,954,Mr. Smith Goes to Washington (1939),Drama,232,5.0,955084884
24224,954,Mr. Smith Goes to Washington (1939),Drama,164,5.0,1182619887
24218,954,Mr. Smith Goes to Washington (1939),Drama,23,5.0,1148669329
24283,961,Little Lord Fauntleroy (1936),Drama,232,5.0,955093825
23765,926,All About Eve (1950),Drama,547,5.0,974777482
23764,926,All About Eve (1950),Drama,537,5.0,879506811
23763,926,All About Eve (1950),Drama,529,5.0,960086287
23760,926,All About Eve (1950),Drama,472,5.0,939003828
23757,926,All About Eve (1950),Drama,439,5.0,1041113496
23755,926,All About Eve (1950),Drama,387,5.0,974670360
23753,926,All About Eve (1950),Drama,363,5.0,942345426
23752,926,All About Eve (1950),Drama,358,5.0,957535334
23751,926,All About Eve (1950),Drama,336,5.0,995827082
23750,926,All About Eve (1950),Drama,312,5.0,959932557
23747,926,All About Eve (1950),Drama,242,5.0,956689000
23743,926,All About Eve (1950),Drama,119,5.0,945993179
23742,926,All About Eve (1950),Drama,102,5.0,956591655
23740,926,All About Eve (1950),Drama,96,5.0,1223256572
23737,926,All About Eve (1950),Drama,28,5.0,938942821
23766,926,All About Eve (1950),Drama,559,5.0,903144451
23767,926,All About Eve (1950),Drama,564,5.0,974711317
23768,926,All About Eve (1950),Drama,585,5.0,975365187
24071,949,East of Eden (1955),Drama,387,5.0,974670478
24067,949,East of Eden (1955),Drama,242,5.0,956688825
23769,926,All About Eve (1950),Drama,587,5.0,1111362370
23772,926,All About Eve (1950),Drama,656,5.0,986242527
23771,926,All About Eve (1950),Drama,647,5.0,947292496
77745,6244,Salaam Bombay! (1988),Drama,427,5.0,1046647917
78508,6385,Whale Rider (2002),Drama,654,5.0,1145394544
79248,6669,Ikiru (1952),Drama,519,5.0,1474422697
79247,6669,Ikiru (1952),Drama,309,5.0,1114566366
79246,6669,Ikiru (1952),Drama,257,5.0,1338008065
79578,6791,Babette's Feast (Babettes gæstebud) (1987),Drama,587,5.0,1112056004
79547,6786,Kiss of the Spider Woman (1985),Drama,587,5.0,1112052930
79245,6669,Ikiru (1952),Drama,236,5.0,1109966788
78597,6452,"Long, Hot Summer, The (1958)",Drama,30,5.0,1055788246
78558,6436,This Boy's Life (1993),Drama,30,5.0,1055788276
78535,6419,Mr. & Mrs. Bridge (1990),Drama,30,5.0,1055788249
79172,6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,236,5.0,1109968006
79029,6565,Seabiscuit (2003),Drama,405,5.0,1097696981
79024,6565,Seabiscuit (2003),Drama,313,5.0,1124136240
76398,5847,Ragtime (1981),Drama,30,5.0,1036367914
75929,5668,White Oleander (2002),Drama,439,5.0,1041112970
76162,5772,My Dinner with André (1981),Drama,519,5.0,1466960457
76914,5955,Antwone Fisher (2002),Drama,165,5.0,1111479949
82187,7574,Maborosi (Maboroshi no hikari) (1995),Drama,81,5.0,1307172961
82294,7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,587,5.0,1284474083
82299,7773,"Bang, Bang, You're Dead (2002)",Drama,106,5.0,1236572531
82590,8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,236,5.0,1109966867
82562,8154,"Dolce Vita, La (1960)",Drama,481,5.0,1437002005
82560,8154,"Dolce Vita, La (1960)",Drama,406,5.0,1447952075
82559,8154,"Dolce Vita, La (1960)",Drama,236,5.0,1109967678
82617,8208,"Razor's Edge, The (1946)",Drama,527,5.0,1281232707
83606,8650,Long Day's Journey Into Night (1962),Drama,587,5.0,1112318381
83728,8754,"Prime of Miss Jean Brodie, The (1969)",Drama,204,5.0,1096531791
83706,8699,Dancing in September (2000),Drama,652,5.0,1439587538
82649,8261,3 Women (Three Women) (1977),Drama,547,5.0,1085447033
82642,8240,Totally F***ed Up (1993),Drama,299,5.0,1344179634
80566,7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama,481,5.0,1437106401
80530,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,299,5.0,1344182163
80385,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,481,5.0,1437005306
80384,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,255,5.0,1237064195
80042,6918,"Unvanquished, The (Aparajito) (1957)",Drama,436,5.0,941457831
80041,6918,"Unvanquished, The (Aparajito) (1957)",Drama,23,5.0,1148721147
81563,7327,Persona (1966),Drama,481,5.0,1437005272
81408,7265,"Dreamers, The (2003)",Drama,255,5.0,1237062829
81399,7263,Miracle (2004),Drama,382,5.0,1371766338
71075,4616,Lean on Me (1989),Drama,652,5.0,1439589243
71074,4616,Lean on Me (1989),Drama,430,5.0,1111579241
71063,4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama,587,5.0,1112313794
70941,4557,Tucker: The Man and His Dream (1988),Drama,30,5.0,994457057
70559,4427,"Lion in Winter, The (1968)",Drama,293,5.0,1064615764
70552,4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,436,5.0,941458179
70548,4422,Cries and Whispers (Viskningar och rop) (1972),Drama,547,5.0,1021195429
70462,4384,Lumumba (2000),Drama,441,5.0,1079561618
70553,4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,510,5.0,1022624565
70562,4427,"Lion in Winter, The (1968)",Drama,376,5.0,1005529858
70563,4427,"Lion in Winter, The (1968)",Drama,427,5.0,1133042901
70709,4465,"Accused, The (1988)",Drama,30,5.0,994456957
72178,4880,Life as a House (2001),Drama,431,5.0,1165546660
71741,4787,Little Man Tate (1991),Drama,30,5.0,1002769606
71686,4772,Dinner Rush (2000),Drama,16,5.0,1148214289
71673,4765,L.I.E. (2001),Drama,427,5.0,1005543981
71587,4731,Innocence (2000),Drama,15,5.0,1033344023
71571,4724,On the Edge (2001),Drama,652,5.0,1442084916
71789,4809,Silkwood (1983),Drama,547,5.0,1021196411
71891,4835,Coal Miner's Daughter (1980),Drama,30,5.0,1002769561
68796,4117,Hope and Glory (1987),Drama,278,5.0,984560744
68789,4114,"Good Morning, Babylon (1987)",Drama,38,5.0,1389772593
68729,4095,Cry Freedom (1987),Drama,350,5.0,1007496163
69084,4211,Reversal of Fortune (1990),Drama,388,5.0,1114897195
69083,4211,Reversal of Fortune (1990),Drama,30,5.0,986008618
69046,4190,Elmer Gantry (1960),Drama,656,5.0,986242048
69045,4190,Elmer Gantry (1960),Drama,558,5.0,986655058
69041,4190,Elmer Gantry (1960),Drama,472,5.0,1017534872
69037,4189,"Greatest Story Ever Told, The (1965)",Drama,656,5.0,986242048
69031,4187,Lilies of the Field (1963),Drama,656,5.0,986242047
69029,4187,Lilies of the Field (1963),Drama,558,5.0,986655058
69011,4179,Pixote (1981),Drama,587,5.0,1217326267
69008,4178,Of Mice and Men (1939),Drama,656,5.0,986242072
68998,4174,Avalon (1990),Drama,558,5.0,986655083
69647,4273,Under the Sand (2000),Drama,618,5.0,1009555837
69643,4271,Eureka (Yurîka) (2000),Drama,81,5.0,1307174778
69598,4263,Days of Wine and Roses (1962),Drama,376,5.0,1005530088
69596,4263,Days of Wine and Roses (1962),Drama,30,5.0,994456480
69534,4252,"Circle, The (Dayereh) (2000)",Drama,427,5.0,994366535
69701,4292,Norma Rae (1979),Drama,472,5.0,994309048
69748,4302,"King Is Alive, The (2000)",Drama,15,5.0,997937808
73938,5147,Wild Strawberries (Smultronstället) (1957),Drama,481,5.0,1437003669
73873,5114,"Bad and the Beautiful, The (1952)",Drama,609,5.0,1029869989
74263,5269,"Piano Teacher, The (La pianiste) (2001)",Drama,544,5.0,1435789858
74262,5269,"Piano Teacher, The (La pianiste) (2001)",Drama,481,5.0,1437003835
74169,5238,Return of the Secaucus 7 (1980),Drama,547,5.0,1021196478
73871,5114,"Bad and the Beautiful, The (1952)",Drama,236,5.0,1109969567
73870,5114,"Bad and the Beautiful, The (1952)",Drama,96,5.0,1223256543
73595,5028,What Time Is It There? (Ni neibian jidian) (2001),Drama,81,5.0,1307172908
74506,5341,Lenny (1974),Drama,547,5.0,1021195481
75360,5473,Fox and His Friends (Faustrecht der Freiheit) (1975),Drama,299,5.0,1344180850
75444,5498,Red Beard (Akahige) (1965),Drama,257,5.0,1338009229
74878,5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,407,5.0,1041285381
72791,4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,618,5.0,1009555675
72567,4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama,618,5.0,1009555714
72531,4903,In the Bedroom (2001),Drama,509,5.0,1037842513
72529,4903,In the Bedroom (2001),Drama,452,5.0,1044681111
72524,4903,In the Bedroom (2001),Drama,15,5.0,1033939395
95051,80463,"Social Network, The (2010)",Drama,515,5.0,1286399256
95043,80463,"Social Network, The (2010)",Drama,433,5.0,1417930350
